report_date,cookie_id,customer_id,ga_session_id,event_timestamp,event_name,event_value
2023-12-06,10765162.1696260657,15292,1701869365,2023/12/06/05/29/43,Event - Site Search,lutein
2023-12-06,1102395961.1678133125,5620,1701885818,2023/12/06/10/21/43,Event - Site Search,tricalcium
2023-12-06,1102395961.1678133125,5620,1701885818,2023/12/06/10/29/07,Event - Site Search,beet juice powder
2023-12-06,1102395961.1678133125,5620,1701899561,2023/12/06/13/53/20,Event - Site Search,organic barley grass juice
2023-12-06,1105639535.1666019035,12028,1701872824,2023/12/06/06/27/36,Event - Site Search,pectin
2023-12-06,1105639535.1666019035,12028,1701896314,2023/12/06/12/58/38,Event - Site Search,pectin
2023-12-06,1106451277.1697152105,895,1701890282,2023/12/06/11/21/59,Event - Site Search,fenugreek
2023-12-06,1106451277.1697152105,895,1701890282,2023/12/06/11/23/15,Event - Site Search,fenugreek
2023-12-06,1106451277.1697152105,895,1701890282,2023/12/06/11/25/13,Event - Site Search,Tapioca Maltodextrin
2023-12-06,1106451277.1697152105,895,1701895344,2023/12/06/13/27/42,Event - Site Search,Microcrystalline Cellulose 102 USP DC GRADE
2023-12-06,1106451277.1697152105,895,1701895344,2023/12/06/13/27/55,Event - Site Search,Microcrystalline Cellulose 102 USP
2023-12-06,1106451277.1697152105,895,1701895344,2023/12/06/13/29/45,Event - Site Search,Microcrystalline Cellulose
2023-12-06,113718513.1701893595,1496,1701893595,2023/12/06/12/13/42,Event - Site Search,BLADDERWRACK EXTRACT
2023-12-06,113718513.1701893595,1496,1701893595,2023/12/06/12/29/26,Event - Site Search,moringa
2023-12-06,113718513.1701893595,1496,1701893595,2023/12/06/12/30/10,Event - Site Search,burdock
2023-12-06,1139751205.1676500716,1248,1701886476,2023/12/06/10/14/51,Event - Site Search,sugar
2023-12-06,1148629182.1688721142,7481,1701893100,2023/12/06/12/05/02,Event - Site Search,creatine
2023-12-06,115882670.1701875148,(not set),1701875148,2023/12/06/07/06/06,Event - Site Search,salt
2023-12-06,1184648523.1669012015,17540,1701915078,2023/12/06/18/12/57,Event - Site Search,Polygonum cuspidatum Extract 30:1
2023-12-06,1184648523.1669012015,17540,1701927150,2023/12/06/21/56/58,Event - Site Search,Polygonum cuspidatum Extract 30:1
2023-12-06,1184648523.1669012015,17540,1701931055,2023/12/06/22/37/35,Event - Site Search,Polygonum cuspidatum Extract 30:1
2023-12-06,1213584511.1599235499,6062,1701881752,2023/12/06/08/55/55,Event - Site Search,Folic Acid Dicalcium Phosphate DC Granular 10% folic acid
2023-12-06,1213584511.1599235499,6062,1701881752,2023/12/06/08/56/03,Event - Site Search,di calcium phosphate
2023-12-06,1213584511.1599235499,6062,1701883907,2023/12/06/09/31/52,Event - Site Search,whey protein
2023-12-06,1213584511.1599235499,6062,1701888821,2023/12/06/11/08/51,Event - Site Search,horny goat
2023-12-06,1213584511.1599235499,6062,1701888821,2023/12/06/11/09/10,Event - Site Search,asian ginseng
2023-12-06,1213584511.1599235499,6062,1701888821,2023/12/06/11/10/46,Event - Site Search,cayenne
2023-12-06,1213584511.1599235499,6062,1701894651,2023/12/06/12/30/53,Event - Site Search,creatine
2023-12-06,1213584511.1599235499,6062,1701901843,2023/12/06/14/36/11,Event - Site Search,106051-111-10575-11850
2023-12-06,1214212691.1654123056,7423,1701897727,2023/12/06/13/22/07,Event - Site Search,SAdenosyl-L-ethionine Disulfate Tosylate
2023-12-06,1214212691.1654123056,7423,1701897727,2023/12/06/13/51/12,Event - Site Search,Copper Gluconate
2023-12-06,1214212691.1654123056,7423,1701897727,2023/12/06/13/52/04,Event - Site Search,Chromium
2023-12-06,1214212691.1654123056,7423,1701897727,2023/12/06/13/54/20,Event - Site Search,Protease
2023-12-06,1214212691.1654123056,7423,1701897727,2023/12/06/13/55/36,Event - Site Search,Dextrose
2023-12-06,1214212691.1654123056,7423,1701897727,2023/12/06/13/56/39,Event - Site Search,Carboxy Methyl Cellulose
2023-12-06,1214212691.1654123056,7423,1701897727,2023/12/06/13/57/04,Event - Site Search,cocoa powder
2023-12-06,1214212691.1654123056,7423,1701897727,2023/12/06/13/59/44,Event - Site Search,milk thistle
2023-12-06,1214212691.1654123056,7423,1701897727,2023/12/06/14/01/14,Event - Site Search,Betaine Nitrate
2023-12-06,1214212691.1654123056,7423,1701897727,2023/12/06/14/01/51,Event - Site Search,Guar Gum
2023-12-06,1214212691.1654123056,7423,1701897727,2023/12/06/14/02/22,Event - Site Search,Guar Gum
2023-12-06,1214212691.1654123056,7423,1701897727,2023/12/06/14/07/01,Event - Site Search,Magnesium Oxide
2023-12-06,1214212691.1654123056,7423,1701897727,2023/12/06/14/07/36,Event - Site Search,Guggul
2023-12-06,1214212691.1654123056,7423,1701897727,2023/12/06/14/14/39,Event - Site Search,Organic Psyllium Husk 85%
2023-12-06,1214212691.1654123056,7423,1701897727,2023/12/06/14/22/28,Event - Site Search,IBCAA 2:1:1
2023-12-06,1214212691.1654123056,7423,1701909763,2023/12/06/16/42/45,Event - Site Search,Allulose
2023-12-06,1214212691.1654123056,7423,1701909763,2023/12/06/16/48/48,Event - Site Search,tribulus
2023-12-06,1214212691.1654123056,7423,1701909763,2023/12/06/17/06/51,Event - Site Search,tribulus
2023-12-06,1214212691.1654123056,7423,1701921630,2023/12/06/20/00/36,Event - Site Search,Shilajit
