report_date,cookie_id,customer_id,ga_session_id,event_timestamp,event_name,event_value
45266,474549141.2,313,1701915572,2023/12/06/18/19/43,Event - Search Result,exist search result
45266,474549141.2,313,1701915572,2023/12/06/18/23/20,Event - Search Result,exist search result
45266,474549141.2,313,1701915572,2023/12/06/18/30/07,Event - Search Result,exist search result
45266,474549141.2,313,1701915572,2023/12/06/18/31/41,Event - Search Result,exist search result
45266,474549141.2,313,1701915572,2023/12/06/18/49/27,Event - Search Result,exist search result
45266,474549141.2,313,1701915572,2023/12/06/18/53/19,Event - Search Result,exist search result
45266,474549141.2,313,1701915572,2023/12/06/18/55/29,Event - Search Result,exist search result
45266,474549141.2,313,1701915572,2023/12/06/18/56/14,Event - Search Result,exist search result
45266,474549141.2,313,1701915572,2023/12/06/18/57/22,Event - Search Result,exist search result
45266,474549141.2,313,1701928267,2023/12/06/21/51/09,Event - Search Result,exist search result
45266,474549141.2,313,1701928267,2023/12/06/21/54/07,Event - Search Result,exist search result
45266,474549141.2,313,1701928267,2023/12/06/22/27/46,Event - Search Result,exist search result
45266,474549141.2,313,1701928267,2023/12/06/22/36/47,Event - Search Result,exist search result
45266,787691725.2,313,1701892121,2023/12/06/11/48/48,Event - Search Result,exist search result
45266,787691725.2,313,1701892121,2023/12/06/12/07/38,Event - Search Result,exist search result
45266,787691725.2,313,1701892121,2023/12/06/12/15/15,Event - Search Result,exist search result
45266,787691725.2,313,1701892121,2023/12/06/12/35/00,Event - Search Result,exist search result
45266,787691725.2,313,1701892121,2023/12/06/12/36/04,Event - Search Result,exist search result
45266,787691725.2,313,1701900940,2023/12/06/14/15/42,Event - Search Result,exist search result
45266,787691725.2,313,1701900940,2023/12/06/14/16/50,Event - Search Result,exist search result
45266,1686316211,313,1701892332,2023/12/06/11/53/37,Event - Search Result,exist search result
45266,1686316211,313,1701895362,2023/12/06/12/42/46,Event - Search Result,exist search result
45266,474549141.2,313,1701928267,2023/12/06/21/56/01,Event - Search Result,exist search result
45266,474549141.2,313,1701928267,2023/12/06/22/09/19,Event - Search Result,exist search result
45266,474549141.2,313,1701928267,2023/12/06/22/16/03,Event - Search Result,exist search result
45266,474549141.2,313,1701928267,2023/12/06/22/16/48,Event - Search Result,exist search result
45266,474549141.2,313,1701928267,2023/12/06/22/26/17,Event - Search Result,exist search result
45266,787691725.2,313,1701892121,2023/12/06/11/50/00,Event - Search Result,exist search result
45266,787691725.2,313,1701892121,2023/12/06/11/50/31,Event - Search Result,exist search result
45266,787691725.2,313,1701892121,2023/12/06/12/33/53,Event - Search Result,exist search result
