report_date,cookie_id,customer_id,ga_session_id,event_timestamp,event_name,event_value
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/24/42,Event - Visit Factory,Glac Biotech
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/26/01,Event - Visit Factory,Guangdong Yichao Biological
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/41/55,Event - Visit Factory,Hebei Changhao Biotechnology
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/44/25,Event - Visit Factory,Henan Jindan Lactic Acid Technology
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/45/10,Event - Visit Factory,Henan Long Xiao Biological Technology
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/45/21,Event - Visit Factory,Herb Green Health
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/46/27,Event - Visit Factory,Hi-Tech Pharmaceuticals
2023-12-06,1506194014.1700596973,21269,1701897767,2023/12/06/14/49/48,Event - Visit Factory,Hunan Bio-Essential Tech
2023-12-06,1557091258.1701879664,(not set),1701883567,2023/12/06/09/26/07,Event - Visit Factory,Zhejiang Golden-Shell Pharmaceutical
2023-12-06,1575559352.1701362194,(not set),1701852897,2023/12/06/01/09/15,Event - Visit Factory,MB Supplements
2023-12-06,1614470504.1685356071,16260,1701914185,2023/12/06/18/09/39,Event - Visit Factory,Ningxia Qiyuan Pharmaceutical
2023-12-06,1707831611.1701901190,(not set),1701901190,2023/12/06/14/20/07,Event - Visit Factory,Contek Life Science
2023-12-06,1782041869.1695363352,(not set),1701850883,2023/12/06/24/21/24,Event - Visit Factory,Huizhou Comvikin Biotechnology
2023-12-06,1845924595.1700268249,(not set),1701903176,2023/12/06/14/52/56,Event - Visit Factory,Sungen Bioscience
2023-12-06,1869472055.1701892206,13012,1701902045,2023/12/06/14/35/59,Event - Visit Factory,Euroasia's Ingredients
2023-12-06,1883412368.1701274322,(not set),1701888115,2023/12/06/10/41/54,Event - Visit Factory,Liaoning Taiaipeptide Bioengineering Technology
2023-12-06,1883412368.1701274322,(not set),1701897986,2023/12/06/13/26/26,Event - Visit Factory,Hebei Taifeng Bio-technology
2023-12-06,1899878158.1698641294,(not set),1701920644,2023/12/06/20/42/47,Event - Visit Factory,Abbott Blackstone
